source page,source page title,field-0,field-2,field-3,text
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",aksingh16,schedule12:03 PM Dec 29th,schedule,Mukesh bhai always speak about value creation. He alsure to make company debt free and pay big divident in2022. Neither he paid dividend nor company become debt free.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule11:42 AM Dec 29th,schedule,NDIAVI rose 19.31% in the December series and closed at 15.14.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule11:41 AM Dec 29th,schedule,FPIs covered their short positions in Index futures on the last day of the December series and that suggests that the ongoing strong bullish momentum is likely to continue as we head to the January series.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule11:41 AM Dec 29th,schedule,"Bullish momentum may continue in Jan series with resistance at 22,000: Ashwin Ramani"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Fair_Analyst,schedule11:24 AM Dec 29th,schedule,Modi Government is REDUCING HEAVY TAXES ON PETROL - DIESEL .....Modi Government is REDUCING HEAVY TAXES ON PETROL - DIESEL
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",therealthirdeye2015,schedule11:06 AM Dec 29th,schedule,Those who added on my call at 2237today book 80% profits at between 287 to 2995 today . i only add Jio finance small quantity of 500 shraes due to RBI commentary and see at the current price i suggesed add small quantity and keep for the target of 255 which we will see in the next week . Never think for intra day call.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",NKS-MNGLR,schedule10:03 AM Dec 29th,schedule,Now focus will be large cap which have under performed. Reliance s among them. Market has moved more than 3000 points Reliance is still did not cross last highs. Being heavyweights on Index is one reason. Now most of the stocks have reached high points along with market it could be time for Reliance and several others underperformer stocks like it. They are still below its valuations
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule8:43 AM Dec 29th,schedule,"Consumer durables shift to premium products at the cost of affordable segment India%u2019s consumer durables sector, which saw expansion aided by the Cricket World Cup, also witnessed a growing trend in premiumization on the back of higher aspirations of consumers, rising disposable incomes and increased promotional offers. The trend was visible among all key categories like televisions, refrigerators and washing machines. The affordable and entry-level segment in these categories has been declining or has registered only a marginal growth. Why it%u2019s important: An increasing number of Indian consumers are now choosing to trade-up for feature-rich products. This also indicates that prosperity is limited to a smaller segment of the population rather than being broad-based."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule8:38 AM Dec 29th,schedule,"India%u2019s benchmark gauges keep scaling new heights in December Equity benchmark indices in India hit new highs for the second consecutive day as the markets wagered on aggressive policy rate cuts by the US Federal Reserve next year. The Sensex began the session with a new high and ended at 72,410 points, a rise of 0.5 percent. The Nifty ended at 21,779, a 0.6 percent gain. In December, the Nifty ended 10 sessions with new highs and Sensex on nine sessions. Why it%u2019s important: Hopes for a US rate cut is fueling the rally. Most investors are cheering the market exuberance, but experts are cautioning over sky high valuations, particularly in small and midcap scrips."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule8:27 AM Dec 29th,schedule,"Reliance will grow to be among the top 10 business conglomerates of the world, says Mukhesh Ambani."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule8:27 AM Dec 29th,schedule,"Do not waste your energy on conducting a post-mortem on past mistakes... Be bold, courageous and adventurous, Ambani advises young colleagues on Reliance Family Day."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule8:26 AM Dec 29th,schedule,"Future of Reliance belongs to Akash, Isha, Anant and their generation, says Mukesh Ambani"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ramila,schedule2:29 AM Dec 29th,schedule,Take a sure shot buy at opening target 2620. Show
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",totalview,schedule10:07 PM Dec 28th,schedule,reliances conglomerate will be in the worlds top 10 - mukesh ambani
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",dreamnifty_22,schedule6:41 PM Dec 28th,schedule,"banking sectors all set to make new record highs,, robust govt policies, protecting investor interest all set as good sign"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule6:00 PM Dec 28th,schedule,"nifty may hit 22,000 mark in january series, provided it holds 21,800 in coming days"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Mahi_trading106,schedule42 mins  26 secs ago,schedule,DAILY LEVELS WITH THE HIGHEST ACCURACY IN ALL SEGMENTS MORE INFORMATION PINGG ON WHTSZAP EiGHT 44549 TW0 056..
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ksksl,schedule44 mins  10 secs ago,schedule,#Reliance Industries Ltd Chairman #MukeshAmbani expressed confidence in the company s future and asserted the group s potential to rank among the world s top 10 business conglomerates
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",NKS-MNGLR,schedule2 hours  19 mins ago,schedule,It has become crap stock due to option trading. Debt ridden Voda Idea is much much better than highly profit making Reliance. Lost all its fame.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",vikworst,schedule2 hours  57 mins ago,schedule,Buy in bulk and seat tight
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",SUBBU_IYER,schedule3 hours  37 mins ago,schedule,"Even is market doesnot break 21500, the stream is lost and profit booking is happening at every increase. Better to book profit and keep cash and wait for decent correction to re enter."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ABN_0605,schedule3 hours  39 mins ago,schedule,Sell reliance its at 52 week high...best time to book profit
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",soniaditya,schedule6 hours  35 mins ago,schedule,"Bro, any target of 2640 or above in Reliance today or tomorrow."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",bnssahu,schedule12 hours  7 mins ago,schedule,BELOW 2640 ::::good point to catch profit ::: be alert decide yourself
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule23 hours  6 mins ago,schedule,reliance industries subscribes to non-convertible redeemable preference shares of alok industries
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:59 PM Dec 28th,schedule,"for the coming days, the options data also indicated that the nifty may climb towards 22,000 mark with support at 21,700-21,500 levels"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:58 PM Dec 28th,schedule,"21,800 likely to play crucial role for nifty move towards psychological mark in january series"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",saranjit,schedule5:32 PM Dec 28th,schedule,today is dhirubai ambanis birthday. any special announcement by mukesh ambani.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:23 PM Dec 28th,schedule,market watchers continue to flag the broader end of markets with extreme valuations and heightened retail exburence
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:23 PM Dec 28th,schedule,"investors can expect strong movements on either side due to higher volatility but the undertone of overall markets remains bullish, said analysts"
